pid,utt_ind,act_type,text,needs_review,outcome
p7,1,Hint,"It’s Yellow’s turn/AI may move next since you have **0 moves left**. Watch the main danger:

- Yellow has pieces at **c3-r4, c4-r2, c5-r1** — so Yellow would love **c6-r0?** not possible, and also diagonals around the center.
- Red’s best ideas are to build/control the middle, especially **column 4 or 5**, because they create/block threats around **row 3–4**.

If you get another Red move, first ask: **“Does Yellow have an immediate 4-in-a-row threat I must block?”** Then consider **c4 or c5**.",False,lost
p7,1,Prompt,"It’s Yellow’s turn/AI may move next since you have **0 moves left**. Watch the main danger:

- Yellow has pieces at **c3-r4, c4-r2, c5-r1** — so Yellow would love **c6-r0?** not possible, and also diagonals around the center.
- Red’s best ideas are to build/control the middle, especially **column 4 or 5**, because they create/block threats around **row 3–4**.

If you get another Red move, first ask: **“Does Yellow have an immediate 4-in-a-row threat I must block?”** Then consider **c4 or c5**.",False,lost
p652,0,Hint,"Good idea to look for a “can’t block both” setup — but before committing, test the **in-between Yellow move**.

If you play **column 1**, ask: after your disc lands at **c1 row1**, what can Yellow do that either:

- creates their own immediate threat, or
- occupies/supports one of the key squares you need for the diagonal plan?

Your plan seems to rely on later getting **c3 row3** and then a winning square around **c4 row4**. Check whether Yellow has a move now that interferes with that timing.",False,lost
p652,0,Prompt,"Good idea to look for a “can’t block both” setup — but before committing, test the **in-between Yellow move**.

If you play **column 1**, ask: after your disc lands at **c1 row1**, what can Yellow do that either:

- creates their own immediate threat, or
- occupies/supports one of the key squares you need for the diagonal plan?

Your plan seems to rely on later getting **c3 row3** and then a winning square around **c4 row4**. Check whether Yellow has a move now that interferes with that timing.",False,lost
p652,0,Paraphrase,"Good idea to look for a “can’t block both” setup — but before committing, test the **in-between Yellow move**.

If you play **column 1**, ask: after your disc lands at **c1 row1**, what can Yellow do that either:

- creates their own immediate threat, or
- occupies/supports one of the key squares you need for the diagonal plan?

Your plan seems to rely on later getting **c3 row3** and then a winning square around **c4 row4**. Check whether Yellow has a move now that interferes with that timing.",False,lost
p652,0,Positive Feedback,"Good idea to look for a “can’t block both” setup — but before committing, test the **in-between Yellow move**.

If you play **column 1**, ask: after your disc lands at **c1 row1**, what can Yellow do that either:

- creates their own immediate threat, or
- occupies/supports one of the key squares you need for the diagonal plan?

Your plan seems to rely on later getting **c3 row3** and then a winning square around **c4 row4**. Check whether Yellow has a move now that interferes with that timing.",False,lost
p652,1,Provide Correct Answer,"Yes — **column 4 is the move you need**.

Reason: Yellow is threatening vertically in **column 4**: they already have **Y at c4r1 and c4r2**, and if you don’t play **c4**, Yellow can take **c4r3** / build the immediate danger there. Dropping in **c4** also keeps your own central threats alive.",False,lost
p652,1,Direct Instruction,"Yes — **column 4 is the move you need**.

Reason: Yellow is threatening vertically in **column 4**: they already have **Y at c4r1 and c4r2**, and if you don’t play **c4**, Yellow can take **c4r3** / build the immediate danger there. Dropping in **c4** also keeps your own central threats alive.",False,lost
p652,2,Direct Instruction,"I’d be cautious about **C3** here.

Before choosing it, check: after you play C3, does Yellow get time to answer/block your main diagonal idea? Also look at **column 5** — Red already has pressure involving **c4r3/c4r4** and the diagonal shape through the center.  

Ask yourself: which move creates a threat Yellow **must** answer immediately, rather than just “improving” your position?",False,lost
p652,2,Hint,"I’d be cautious about **C3** here.

Before choosing it, check: after you play C3, does Yellow get time to answer/block your main diagonal idea? Also look at **column 5** — Red already has pressure involving **c4r3/c4r4** and the diagonal shape through the center.  

Ask yourself: which move creates a threat Yellow **must** answer immediately, rather than just “improving” your position?",False,lost
p652,2,Prompt,"I’d be cautious about **C3** here.

Before choosing it, check: after you play C3, does Yellow get time to answer/block your main diagonal idea? Also look at **column 5** — Red already has pressure involving **c4r3/c4r4** and the diagonal shape through the center.  

Ask yourself: which move creates a threat Yellow **must** answer immediately, rather than just “improving” your position?",False,lost
p652,3,Provide Correct Answer,"Yes, **C5 is the move I’d focus on**.

It lands at **c5r4**, which connects with your center structure and creates a strong diagonal threat: **c2r1–c3r2–c4r3–c5r4**. Yellow has to respect that, and it keeps your winning pressure alive.",False,lost
p652,3,Direct Instruction,"Yes, **C5 is the move I’d focus on**.

It lands at **c5r4**, which connects with your center structure and creates a strong diagonal threat: **c2r1–c3r2–c4r3–c5r4**. Yellow has to respect that, and it keeps your winning pressure alive.",False,lost
p652,4,Provide Correct Answer,"**C4 is strong, yes — but it’s not an immediate 4-in-a-row win yet.**  

Dropping in **column 4** lands at **c4r5**, giving you:
- a vertical threat in column 4: **c4r3–c4r4–c4r5**, needing **c4r6**
- a diagonal threat toward **c7r2**: **c4r5–c5r4–c6r3–c7r2**

So it creates a powerful double-threat structure.",False,lost
p652,4,Direct Instruction,"**C4 is strong, yes — but it’s not an immediate 4-in-a-row win yet.**  

Dropping in **column 4** lands at **c4r5**, giving you:
- a vertical threat in column 4: **c4r3–c4r4–c4r5**, needing **c4r6**
- a diagonal threat toward **c7r2**: **c4r5–c5r4–c6r3–c7r2**

So it creates a powerful double-threat structure.",False,lost
p652,4,Neutral Feedback,"**C4 is strong, yes — but it’s not an immediate 4-in-a-row win yet.**  

Dropping in **column 4** lands at **c4r5**, giving you:
- a vertical threat in column 4: **c4r3–c4r4–c4r5**, needing **c4r6**
- a diagonal threat toward **c7r2**: **c4r5–c5r4–c6r3–c7r2**

So it creates a powerful double-threat structure.",False,lost
p77,0,Direct Instruction,"No. In Connect Four, you can play in **any column that isn’t full**.

Your piece will **drop to the lowest empty space** in that column, even if it’s not next to another piece horizontally. So you’re choosing a **column**, not a specific hole.",False,won
p77,0,Negative Feedback,"No. In Connect Four, you can play in **any column that isn’t full**.

Your piece will **drop to the lowest empty space** in that column, even if it’s not next to another piece horizontally. So you’re choosing a **column**, not a specific hole.",False,won
